visit-time,title,visit-count,typed-count,id,url
1531792521372,Google  Inc. - Google 지도,1,,Ea6-HwM98HBe,https://www.google.com/maps/@37.5637242 126.982224 3a 75y 68.63h 81.05t/data=!3m9!1e1!3m7!1sdaVF4Rlf_pAHdTm_QMPfsA!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792520238,Google  Inc. - Google 지도,1,,QX-p6BOGAJBy,https://www.google.com/maps/@37.5637242 126.982224 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sdaVF4Rlf_pAHdTm_QMPfsA!2e0!7i13312!8i6656
1531792518866,Google  Inc. - Google 지도,1,,wb1-GJg4nb3A,https://www.google.com/maps/@37.56376 126.9819509 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sAgFww-T1_hBRPdRvlfsnhw!2e0!7i13312!8i6656
1531792518344,Google  Inc. - Google 지도,1,,MqJPSaXrdoyl,https://www.google.com/maps/@37.5637659 126.9818695 3a 75y 68.63h 81.05t/data=!3m9!1e1!3m7!1sEugQWIRMQecZ8pa_zQgQNg!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792517199,Google  Inc. - Google 지도,1,,MVAxZgTfmetR,https://www.google.com/maps/@37.5637659 126.9818695 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sEugQWIRMQecZ8pa_zQgQNg!2e0!7i13312!8i6656
1531792515885,Google  Inc. - Google 지도,1,,_yqwNX68LoNH,https://www.google.com/maps/@37.563795 126.9817344 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sdwAGjSfPHb2zQTmhCLDKkw!2e0!7i13312!8i6656
1531792514558,Google  Inc. - Google 지도,1,,3331ujeNrFab,https://www.google.com/maps/@37.5638258 126.9816007 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1s8F34sy-1pjT0YX--S_Zgyg!2e0!7i13312!8i6656
1531792513307,Google  Inc. - Google 지도,1,,1sS8rMvl6WcZ,https://www.google.com/maps/@37.563856 126.9814687 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sddcXk_2cJsm2o0rWk5RBnA!2e0!7i13312!8i6656
1531792511972,Google  Inc. - Google 지도,1,,jZf_M3BnSYjI,https://www.google.com/maps/@37.5638865 126.9813421 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sjT2pDG8nS5n2YhP0tXkL9w!2e0!7i13312!8i6656
1531792510625,Google  Inc. - Google 지도,1,,Yon3LDu-p6Iu,https://www.google.com/maps/@37.5639182 126.981216 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1snCSDh0WGzWIDU6B7o-6kSA!2e0!7i13312!8i6656
1531792509395,Google  Inc. - Google 지도,1,,bnGrxZPsREl0,https://www.google.com/maps/@37.563949 126.9810884 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1s1-W3S7pTmvwQfp4ByhjXwQ!2e0!7i13312!8i6656
1531792507959,Google  Inc. - Google 지도,1,,j6_voX-aTxmJ,https://www.google.com/maps/@37.5639767 126.9809702 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sNUR0Qto9EeeNx4Rrfdxbiw!2e0!7i13312!8i6656
1531792506590,Google  Inc. - Google 지도,1,,iOIpLr14sCV8,https://www.google.com/maps/@37.5639992 126.980852 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sqDT6MF5sEU14Cgl4Ht9jEA!2e0!7i13312!8i6656
1531792505235,Google  Inc. - Google 지도,1,,56crOfb3o7jf,https://www.google.com/maps/@37.5640199 126.9807218 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1scNw8aXA9X80-wEgRk5_KcQ!2e0!7i13312!8i6656
1531792503752,Google  Inc. - Google 지도,1,,tBC6l5SAHlW3,https://www.google.com/maps/@37.5640302 126.9805935 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1spsXMiWGDZzMJm634AadcYw!2e0!7i13312!8i6656
1531792502382,Google  Inc. - Google 지도,1,,EwQOVpemrKyO,https://www.google.com/maps/@37.5640289 126.9804646 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1s03RyFmiiDmYU-fmxZyOYYw!2e0!7i13312!8i6656
1531792500970,Google  Inc. - Google 지도,1,,AwOoaPWfQ4U6,https://www.google.com/maps/@37.5640224 126.9803456 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1s33qA2jJ4y_z_ue1ISiz6Hg!2e0!7i13312!8i6656
1531792499509,Google  Inc. - Google 지도,1,,-oocvJD3ozki,https://www.google.com/maps/@37.5640149 126.9802279 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1smZkzL8EjZ-w-kUe3EHevww!2e0!7i13312!8i6656
1531792498180,Google  Inc. - Google 지도,1,,dhXnbHmrPN6a,https://www.google.com/maps/@37.5640026 126.9801056 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1s9o1JfQq4Q9V4ydeeM_7F-A!2e0!7i13312!8i6656
