36.3632593,127.3565286
36.363218,127.3565822
36.3630637,127.356665
36.3627603,127.3568757
36.3626978,127.3569224
36.3625996,127.3569998
36.3625195,127.357066
36.3624406,127.3571319
36.362358,127.357203
36.3623224,127.3572956
36.3622496,127.3573733
36.3621687,127.357465
36.3620988,127.3575523
36.3628731,127.3567501
36.3628134,127.356595
36.3627668,127.3565097
36.3626138,127.3561861
36.36255,127.3560423
36.3624622,127.355832
36.3624192,127.3557191
36.3623972,127.3556616
36.3623698,127.355589
36.3622464,127.35523
36.3622107,127.3551189
36.3621771,127.3550046
36.3621573,127.3549356
